Date,Open,High,Low,Close,Mcap,TurnOver
2007-01-23,6167.85,6172.25,5989.85,6010.8,2591747,6572014
2007-01-24,6082.85,6098.05,5989.6,6055.5,2611060,3979307
2007-01-25,6094.05,6126.4,6051.25,6107.6,2633507,4464245
2007-01-29,6139.75,6148.55,5953.3,5978.9,2578015,2573582
2007-01-31,5980.05,6100.5,5901.65,5953.95,2567273,7702752
2007-02-01,5976.25,6152.25,5951.05,6115.2,2636823,6218121
2007-02-02,6132.45,6176,6059.7,6075.35,2619630,7716063
2007-02-05,6120.1,6144.65,6047.55,6089.2,2625606,3924166
2007-02-06,6095.8,6170.6,6075.25,6092.2,2626911,4443527
2007-02-07,6104.7,6173.95,6095.05,6157.15,2654909,5852829
2007-02-08,6148.65,6231.45,6146.75,6208.7,2677124,4547393
2007-02-09,6211.45,6248.6,6107.5,6184.45,2666662,5230157
2007-02-12,6085.8,6124.2,5957.3,6031.65,2600783,4671137
2007-02-13,6026.35,6100.45,5890.3,5946.45,2564165,6083006
2007-02-14,5841.2,5841.2,5561,5672.55,2446054,9201620
2007-02-15,5702.35,5852.5,5702.35,5841.65,2518955,5174573
2007-02-19,5858.15,5948.15,5836.85,5917.45,2551640,4859679
2007-02-20,5927.5,5945.85,5825.45,5841.25,2518837,2904036
2007-02-21,5855.2,5868.9,5787.6,5816.95,2508345,3747949
2007-02-22,5825.45,5854.4,5627.55,5647.65,2435763,6943453
2007-02-23,5721.4,5738,5427.35,5473.6,2360738,5541600
2007-02-26,5493.6,5579.1,5376.65,5533.75,2386685,3723996
2007-02-27,5552.3,5616.25,5407.3,5464.65,2356880,5456456
2007-02-28,5294.7,5381.55,5112.15,5240.3,2260112,6683800
2007-03-01,5262.35,5406.35,5213.35,5388.95,2324229,3568546
2007-03-02,5395.4,5401.15,5196.15,5218.95,2250912,5206296
2007-03-05,5135.75,5135.75,4980.25,5040.1,2173762,4972981
2007-03-06,5061.4,5182.45,5005.95,5110.15,2203985,4313965
2007-03-07,5185.1,5214.4,4950.5,4993.55,2153681,4957659
2007-03-08,5031.85,5246.5,4999.25,5217.85,2250501,5576573
2007-03-09,5226.05,5316.95,5160.6,5187.85,2237554,5222664
2007-03-12,5188.05,5269.3,5152.4,5180.1,2234283,4676571
2007-03-13,5188.1,5259.9,5169.3,5251.55,2265087,3526886
2007-03-14,5245.9,5245.9,5022.45,5039.05,2173439,3400078
2007-03-15,5048.05,5141.8,4949.65,4965,2141552,4880210
2007-03-16,4978.35,4993.55,4837.25,4893.45,2111085,4533177
2007-03-19,4900.15,4992.3,4871.45,4979.45,2148189,2818936
2007-03-20,5014.35,5125.8,5014.35,5084.1,2193333,4204989
2007-03-21,5104,5299.1,5083.45,5288.4,2281478,5053147
2007-03-22,5349.45,5568.3,5349.45,5554.75,2396380,8277315
2007-03-23,5549.4,5594.75,5448.85,5518.85,2380896,6541943
2007-03-26,5522.05,5593.35,5407.85,5424.3,2340120,4932041
2007-03-28,5375.5,5375.5,5270.95,5290.15,2282244,3705300
2007-03-29,5298.9,5309.9,5164.05,5273.2,2275005,9696114
2007-03-30,5281.4,5339.75,5281.4,5308.5,2290316,4884194
2007-04-02,5267.7,5267.7,4946.55,4959.65,2139944,4926747
2007-04-03,4961.3,5048.6,4921.8,4995.15,2155245,4819211
2007-04-04,4997.05,5108.15,4997.05,5031.75,2293472,3546505
2007-04-05,5035.9,5151.25,4985.3,5129.2,2341034,3904968
2007-04-09,5129.05,5335.95,5129.05,5323.8,2430187,4211615
2007-04-10,5335.4,5349.75,5229.75,5325.5,2433225,4056711
2007-04-11,5325.3,5374.25,5261.3,5276.65,2410889,2867270
2007-04-12,5241.15,5241.15,5176.45,5215.15,2382782,2670817
2007-04-13,5234.5,5404.1,5230.9,5362.1,2449924,4579093
2007-04-16,5400.3,5465.5,5400.3,5435.1,2484322,3366423
2007-04-17,5457.2,5522.15,5387.5,5455.45,2493610,5358246
2007-04-18,5474.1,5548,5460.15,5513,2519923,4626075
2007-04-19,5485.2,5587.3,5382.2,5540.3,2532409,5541078
2007-04-20,5552.1,5626.85,5514.8,5597.55,2558564,4867313
2007-04-23,5622,5637.1,5536.05,5550.15,2536904,3504006
2007-04-24,5524.2,5833.05,5511.7,5807.5,2654541,12391410
2007-04-25,5724,5905.1,5724,5876.45,2686054,7710154
2007-04-26,5886.95,5975,5862.85,5880.95,2688108,8002337
2007-04-27,5833.65,5874.75,5731.4,5752.9,2629575,5484953
2007-04-30,5627.9,5638.65,5490.85,5621,2569326,7153464
2007-05-03,5656.25,5721.9,5651.05,5693.4,2602402,6717504
2007-05-04,5713.7,5765.6,5641.75,5656.55,2585572,6901001
2007-05-07,5773.4,5773.4,5596.2,5610.7,2564609,6154550
2007-05-08,5584.1,5672.5,5523.75,5537,2530919,5352793
2007-05-09,5571.15,5649.25,5480.5,5638.55,2577356,5445178
2007-05-10,5664.2,5742.65,5628.1,5644.95,2580281,6564582
2007-05-11,5556.25,5708.3,5529.65,5682.45,2597439,6255784
2007-05-14,5733.3,5859.35,5733.3,5847.8,2673020,6138269
2007-05-15,5850.05,5968.2,5844.2,5950.65,2720020,7747124
2007-05-16,5960.65,6154.65,5960.65,6137.85,2805593,10370740
2007-05-17,6179,6292.05,6179,6270.9,2866405,9934947
2007-05-18,6241.95,6313.55,6219.4,6290.8,2875495,8116740
2007-05-21,6315.8,6445.4,6315.8,6391.15,2921475,8383303
2007-05-22,6384.55,6418,6335,6356.4,2905577,7528111
2007-05-23,6371.3,6383.85,6252.95,6309.15,2884000,6629399
2007-05-24,6285.45,6313.75,6183.7,6208.7,2838071,5683747
2007-05-25,6162.55,6218.85,6091.9,6200.35,2834257,5028214
2007-05-28,6199.15,6332.65,6199.15,6283.95,2872473,4772185
2007-05-29,6288.35,6316.95,6257.5,6302.1,2880757,3460932
2007-05-30,6297.7,6335.45,6223.85,6245.45,2854878,4983351
2007-05-31,6255.5,6345.3,6255.5,6324.5,2891003,6700780
2007-06-01,6340.9,6431.5,6340.9,6404.8,2927704,6301874
2007-06-04,6431.25,6491.45,6400.65,6448.85,2947853,5366476
2007-06-05,6441.5,6554.9,6411.25,6533.35,2986478,6332745
2007-06-06,6561.6,6562.5,6312.3,6324.3,2890929,5651600
2007-06-07,6301.95,6352.3,6204.7,6236.45,2850753,5299447
2007-06-08,6200.35,6271.2,6129.95,6177.7,2823904,5604579
2007-06-11,6210.25,6278.9,6151.85,6161.25,2816388,2985053
2007-06-12,6177.45,6191.95,6059.75,6149.95,2811179,5060743
2007-06-13,6150.65,6168.5,6048.8,6063.8,2772381,4679217
2007-06-14,6106.9,6157.2,6085.2,6122.05,2799064,4513106
2007-06-15,6134.85,6239.8,6134.85,6176.2,2823838,5643736
2007-06-18,6210.5,6245.8,6157.65,6174.4,2822988,3681736
2007-06-19,6165.5,6382.4,6165.5,6366.95,2911017,5931502
2007-06-20,6376.5,6508,6376.5,6496.85,2970471,7652602
2007-06-21,6486.4,6562.25,6438.75,6536.25,2988509,7847268
2007-06-22,6544.3,6621.15,6521.95,6542.05,2991157,8474103
2007-06-25,6548.95,6555.9,6490.35,6544.55,2992296,4818548
2007-06-26,6501.5,6547.65,6490.75,6515.6,2979353,5339300
2007-06-27,6522.5,6534.1,6457.3,6482.45,2967454,5416173
2007-06-28,6509.1,6538.15,6487.85,6521.35,2985251,7332581
2007-06-29,6521.85,6749.95,6521.85,6740.1,3085395,10101960
2007-07-02,6811.85,6828.9,6696,6718,3075476,5613519
2007-07-03,6719.65,6882.6,6719.65,6857.1,3139153,7785955
2007-07-04,6917.35,6917.35,6777.5,6836.45,3129669,5747156
2007-07-05,6845.25,6902.8,6739.5,6818.35,3121377,8678267
2007-07-06,6796.5,6830.45,6751.35,6791.25,3267154,9778874
2007-07-09,6787.75,6895.7,6752.4,6867.9,3304030,7268122
2007-07-10,6891.8,6906.05,6798.8,6814.7,3278445,5927744
2007-07-11,6779.25,6845.2,6752.65,6794.7,3268810,5087385
2007-07-12,6812.05,6931.5,6812.05,6916.05,3327187,4871841
2007-07-13,6935,7032.65,6935,6980.35,3358122,8342210
2007-07-16,6985.05,7112.9,6938.05,7101.3,3416724,7980800
2007-07-17,7064.25,7154.4,7020,7041.75,3388184,8477281
2007-07-18,7050.9,7093.9,6978,7068.8,3401260,5829428
2007-07-19,7099.15,7157.7,7082.1,7137.9,3434548,6704916
2007-07-20,7146.7,7209.2,7064.65,7086.55,3409815,6080615
2007-07-23,7073.7,7088.8,7024.6,7076.3,3404479,4845616
2007-07-24,7092.35,7142.15,7057.65,7075.6,3403893,6898739
2007-07-25,7061.35,7068.55,6959.25,7003.45,3369136,6372493
2007-07-26,7024.9,7032.95,6904.7,6933.3,3335513,7261947
2007-07-27,6864.55,6864.55,6608.1,6698.65,3238589,10591930
2007-07-30,6726.6,6937.1,6650.7,6829.8,3302007,9279104
2007-07-31,6864.1,6943.9,6712.85,6928.45,3350346,12706590
2007-08-01,6903.85,6903.85,6609.75,6637.35,3209203,12206540
2007-08-02,6630.85,6819.45,6612.05,6759.15,3286469,8898327
2007-08-03,6803,6903.4,6797.3,6854.6,3333169,6025935
2007-08-06,6826.95,6853.85,6627.6,6821.85,3317590,8708875
2007-08-07,6846.7,6954.65,6796.9,6823.45,3318442,8982105
2007-08-08,6849.85,6998.6,6849.85,6966.8,3388045,9086024
2007-08-09,7001.5,7110.55,6805.6,6837.2,3324589,8171355
2007-08-10,6665.3,6665.3,6542.4,6646.05,3243385,8725485
2007-08-13,6650.3,6732.3,6622.8,6679.75,3282330,6929724
2007-08-14,6735.45,6735.45,6668.9,6702.35,3301953,5084963
2007-08-16,6456.2,6509.3,6293.65,6305.75,3106454,10000620
2007-08-17,6273.7,6375.45,6083.85,6245.6,3076143,14086650
2007-08-20,6358.05,6567.6,6358.05,6491.5,3196740,7649509
2007-08-21,6490.75,6521.5,6173.7,6210.45,3076209,7243720
2007-08-22,6242.4,6312.6,6058.35,6228.85,3085030,11893350
2007-08-23,6303.45,6397.15,6061.55,6090.25,3016476,9049634
2007-08-24,6128.85,6196.65,6071.45,6176.55,3059294,8961317
2007-08-27,6278.5,6492.25,6278.5,6471.85,3205373,12003910
2007-08-28,6470.4,6522.05,6425.35,6485.5,3212558,9259245
2007-08-29,6409.4,6535.9,6326.5,6509.3,3224524,11192310
2007-08-30,6581.4,6609.45,6532.9,6572.45,3255658,12472330
2007-08-31,6582.1,6714.4,6568.2,6675.85,3306841,7642333
2007-09-03,6712.6,6788.05,6707.45,6774.05,3355362,6658889
2007-09-04,6852.25,6863.35,6759.1,6801.65,3369401,5903759
2007-09-05,6784.5,6850.45,6754.4,6777.65,3357326,6654796
2007-09-06,6718.9,6878.3,6673.75,6868.85,3402664,5472308
2007-09-07,6839.9,6922.6,6820.65,6842.95,3389759,6884920
2007-09-10,6787.65,6883,6740.7,6870.35,3403584,4407674
2007-09-11,6903.15,6915.35,6805,6815.6,3376522,4610965
2007-09-12,6837.45,6875.95,6773.65,6784.4,3361616,4193214
2007-09-13,6789.3,6912.05,6789.3,6904.2,3421304,8050197
2007-09-14,6941.9,7062.9,6898.7,6912.15,3424886,10339860
2007-09-17,6898,6977.2,6843,6897.1,3417607,4151550
2007-09-18,6921.15,7078.95,6883.6,7059.65,3497998,7857610
2007-09-19,7111,7419.35,7111,7401.85,3667467,14187030
2007-09-20,7404.95,7462.9,7343.6,7390.15,3680577,8131308
2007-09-21,7378.3,7506.35,7367.15,7464.5,3717601,6130099
2007-09-24,7514.4,7661.05,7514.4,7650.9,3810449,8887959
2007-09-25,7658.5,7694.25,7490.2,7629.15,3799617,6966293
2007-09-26,7647.1,7829.85,7591.8,7755.9,3862744,10981070
2007-09-27,7804.55,7866.5,7747.1,7833.65,3901452,12183500
2007-09-28,7838.25,8082.85,7836.05,8042.2,4005329,13333330
2007-10-01,8008.55,8085.15,7913.3,7987.5,3978095,11161970
2007-10-03,8029.8,8235.8,7820.25,8097.9,4033067,13049950
2007-10-04,8083.3,8086.7,7828.65,8035.9,4002188,10687320
2007-10-05,8038.1,8066.55,7789.7,7845.25,3907242,8147422
2007-10-08,7853.15,7935.45,7516.45,7626.4,3798242,7348400
2007-10-09,7580.9,7916.45,7535.05,7895.85,3932460,10142150
2007-10-10,7960.65,8081.05,7907.35,8030.65,3999608,11137660
2007-10-11,8054.3,8177.75,8005.5,8158.8,4063730,6550012
2007-10-12,8093.65,8132.1,7889.8,7934,3951767,7880401
2007-10-15,7962.55,8306.35,7962.55,8286.3,4127296,10708700
2007-10-16,8361.4,8491.65,8240.3,8452.2,4227182,14553070
2007-10-17,8071.55,8218.1,7641.5,8099.9,4050979,11411190
2007-10-18,8055.15,8192.45,7519.7,7608.75,3805615,14080540
2007-10-19,7637.4,7718.9,7279.3,7423.8,3713106,13390520
2007-10-22,7374.35,7621.65,7289.2,7568,3785220,10311620
2007-10-23,7621.05,8118.75,7621.05,8101.1,4051865,11656970
2007-10-24,8167.95,8276.65,8058.55,8228.65,4115781,13512210
2007-10-25,8228.2,8528.25,8185.55,8428.65,4215820,18286900
2007-10-26,8426.4,8804.9,8257.05,8749.9,4376499,12777930
2007-10-29,8918.05,9122.35,8865.65,9000.75,4501961,14751670
2007-10-30,9024.55,9237.8,8832.5,8934.15,4468658,22449870
2007-10-31,8906.3,9116.8,8839.4,9013.15,4508558,10278360
2007-11-01,9220.4,9358,9032.7,9198.6,4601378,18470980
2007-11-02,8953.4,9610.7,8898.2,9560.7,4782507,12842850
2007-11-05,9549.8,9692.5,9346.25,9397.55,4700915,18471100
2007-11-06,9383.55,9550.65,9129.85,9216.3,4610241,10205180
2007-11-07,9215.4,9388.05,9049.65,9090.2,4547193,11149930
2007-11-08,9090.8,9090.8,8816.95,8876.25,4440165,11029140
2007-11-09,8887.45,9029.4,8671.4,8760.75,4382380,1131787
2007-11-12,8596.15,8819.9,8429.35,8758.2,4381180,12035990
2007-11-13,8761.35,9149,8642.85,9060,4532139,12602620
2007-11-14,9230.65,9651.85,9230.65,9613.05,4808768,13022070
2007-11-15,9560.2,9601.45,9422.35,9454.7,4729593,8218589
2007-11-16,9476.85,9538.65,9272.35,9474.15,4739351,9112380
2007-11-19,9541.1,9595.45,9367.85,9396.25,4700382,12418770
2007-11-20,9356.4,9574.85,9210.1,9277.85,4641609,10018830
2007-11-21,9272.2,9291.65,8766.35,8829.8,4417453,9672093
2007-11-22,8835.25,9084.2,8650,8998.8,4502002,12196220
2007-11-23,9051.75,9127.6,8821.15,8977.9,4491556,8631813
2007-11-26,9136.05,9255.05,9093.4,9122.45,4563880,9322528
2007-11-27,9087.6,9098.95,8977.95,9070.75,4538009,8377191
2007-11-28,9043.6,9216.15,8938.1,8970.85,4488041,9228409
2007-11-29,9124.8,9273.25,9063.25,9124.4,4564846,10638890
2007-11-30,9230.8,9437.95,9185,9375.75,4690897,10529450
2007-12-03,9391.2,9466.2,9384.35,9397.55,4701831,9598018
2007-12-04,9404.15,9452.7,9341.05,9367.1,4686590,8114825
2007-12-05,9373.45,9605.25,9373.45,9581.3,4793770,12456410
2007-12-06,9644.8,9759.7,9559.75,9620.15,4813202,9645648
2007-12-07,9677.85,9804.55,9605.45,9796.1,4901341,9896232
2007-12-10,9800.2,9889.3,9723.6,9864.6,4935600,8745569
2007-12-11,9961.65,10124.75,9899.95,10090.7,5048844,9506007
2007-12-12,9951.25,10086.6,9891.25,10056.7,5031836,10227010
2007-12-13,10088.4,10123.2,9891.9,9920.45,4963677,8784128
2007-12-14,9886.85,9948.95,9776.8,9803.15,4904999,8535173
2007-12-17,9790.55,9792.15,9362.4,9426.7,4716648,6876627
2007-12-18,9507.9,9507.9,9225.45,9279.2,4642846,8657543
2007-12-19,9363.95,9446,9125.45,9240.35,4623395,7659517
2007-12-20,9275.65,9332.85,9205.35,9245.45,4625951,7090621
2007-12-24,9316.45,9581.1,9316.45,9563.55,4785219,6950191
2007-12-26,9545.7,9772,9545.7,9755.2,4881423,5098668
2007-12-27,9810,9842.65,9746.8,9785.05,4896347,8456021
2007-12-28,9742.05,9840.35,9625.3,9828.35,4918033,5443766
2007-12-31,9861.7,9914.55,9790.4,9863.45,4935598,5033850
2008-01-01,9819.5,9927.4,9813.95,9905.25,4956529,3684641
2008-01-02,10103.35,10333.3,9862.15,10250.85,5129493,12501750
2008-01-03,10164,10265.6,10070.8,10100.7,5054353,9860274
2008-01-04,10288.05,10326.25,10120.9,10233.2,5121311,8122969
2008-01-07,9983.1,10482.4,9948.35,10391.1,5200300,15536560
2008-01-08,10463.85,10558.3,10244.9,10355.6,5182747,14866630
2008-01-09,10355.05,10495.3,10232.55,10306.45,5158149,14665550
2008-01-10,10442.3,10624.2,10239.35,10266.85,5138330,18609690
2008-01-11,10295.7,10634.2,10295.7,10561.55,5285270,14718820
2008-01-14,10614.85,10774.15,10525.7,10698.35,5354333,18334290
2008-01-15,10680,10755.7,10433.95,10465.7,5238291,15572760
2008-01-16,10390.45,10397.3,10038.95,10346.95,5178400,19846770
2008-01-17,10404.7,10420.25,10123.7,10261.5,5136130,16352330
2008-01-18,10168.25,10215.3,9648.45,9739.9,4875167,17100750
2008-01-21,9671.4,9701.1,8504.65,9038.95,4524113,19898220
2008-01-22,8663.7,9015.8,7958.95,8682.45,4345731,17138480
2008-01-23,9021.5,9501.55,8889.6,9259.2,4635200,18042450
2008-01-24,9369.1,9630.55,8960.2,9133.85,4572513,16703190
2008-01-25,9170.35,9827.3,9170.35,9752.25,4881598,12911890
2008-01-28,9748.35,9937.9,9313.6,9901.9,5126552,8567429
2008-01-29,9933.2,10113.35,9420.75,9569.6,4954652,11946180
2008-01-30,9635.35,9635.35,9309.8,9404.15,4869168,8482882
2008-01-31,9442.2,9505.35,9147.25,9226.25,4777327,14897760
2008-02-01,9320.25,9379.05,9002.2,9327.05,4828987,11976630
2008-02-04,9444.4,9708.6,9424.2,9561.5,4950599,9019947
2008-02-05,9577.3,9577.3,9363.35,9397.8,4865829,7347248
2008-02-06,9169.55,9256.05,9052.35,9185.65,4756167,7516549
2008-02-07,9225.3,9283.35,8925.9,8960.45,4639802,10218360
2008-02-08,8976.6,8999.95,8624.75,8817,4565730,10102110
2008-02-11,8841.2,8879.3,8216.9,8419.25,4359654,10796260
2008-02-12,8586,8637.9,8406.25,8512.35,4408256,7478230
2008-02-13,8598.25,8805.55,8564.65,8748.75,4530166,8074765
2008-02-14,8911.6,9163.2,8911.6,9125.2,4725175,9393528
2008-02-15,9059.2,9403.7,8951.1,9380.05,4871779,9818491
2008-02-18,9411.25,9518.35,9320.4,9404.2,4884070,6949376
2008-02-19,9438.2,9538.7,9384.95,9423.45,4893981,7907620
2008-02-20,9215.45,9346.05,9056.1,9129.1,4741296,8284502
2008-02-21,9143.8,9260.1,8768.15,8946.2,4646363,7452641
2008-02-22,8922.15,8922.15,8642,8685.1,4510877,6628877
2008-02-25,8715.8,8756,8399.2,8666.5,4501232,8815995
2008-02-26,8704.35,8810.15,8691.1,8742.25,4540573,5173818
2008-02-27,8808.65,8903.45,8676,8719.6,4528774,6806703
2008-02-28,8683.85,8757.15,8496.8,8608.25,4470890,9914986
2008-02-29,8535.85,8758.55,8248.75,8688.35,4512895,15013200
2008-03-03,8460.6,8460.6,8004.7,8047.45,4180029,12109490
2008-03-04,8032.95,8101,7587.6,7736.6,4018773,16124600
2008-03-05,7696.8,7734.9,7519.1,7588.35,3941666,18210710
2008-03-07,7474.3,7474.3,7064.5,7268.15,3775721,15123150
2008-03-10,7163.5,7375.2,6945.5,7272.5,3778325,14768600
2008-03-11,7186.1,7481.75,7124.6,7356.4,3822274,13684560
2008-03-12,7533.5,7705.65,7289.05,7341.55,3814191,12685310
2008-03-13,7226.8,7226.8,6840.65,6914.65,3592273,8062011
2008-03-14,6914.15,7124.95,6880,7106,3694020,9224831
2008-03-17,6956,6956,6493.05,6556.2,3440494,11275630
2008-03-18,6493.35,6611.15,6335,6472.8,3396447,13402490
2008-03-19,6718.3,6849.9,6379.2,6456.55,3387910,14732030
2008-03-24,6461.65,6691.05,6456.8,6634.6,3481266,10463740
2008-03-25,6804.25,7188.5,6804.25,7147.15,3749966,11116270
2008-03-26,7151.65,7230.8,7078.05,7120.9,3736833,10779590
2008-03-27,7075.9,7105.7,6941.05,6969.3,3657153,13199620
2008-03-28,7022.05,7079.15,6751.9,7037.85,3693226,11653950
2008-03-31,6970.55,6970.55,6606.05,6655,3492674,10961400
2008-04-01,6706.7,6727.25,6446.7,6608.1,3468155,9263845
2008-04-02,6690.8,6949.45,6690.8,6772.7,3554478,9953772
2008-04-03,6769.9,6836.1,6697,6746.1,3540417,6214488
2008-04-04,6754.05,6766.3,6502,6545.15,3434935,8367934
2008-04-07,6485.4,6857.55,6485.4,6832.4,3585471,9030024
2008-04-08,6843,6959.75,6750.4,6862.7,3601277,11001330
2008-04-09,6839.25,7094.85,6805.4,7059.55,3704582,7966938
2008-04-10,7090.6,7090.6,6853.5,6872.85,3606836,8720710
2008-04-11,6935.8,6960.2,6817.55,6838.45,3588930,7949347
2008-04-15,6773.3,6970.85,6687.9,6916.75,3353191,8672535
2008-04-16,6979.85,7052.6,6927.9,6951.9,3367163,7193695
2008-04-17,7045.4,7213.8,7030.45,7165.05,3465262,10365840
2008-04-21,7174.45,7451.9,7117.65,7425.45,3581520,7986355
2008-04-22,7402.8,7542.25,7383.7,7520.9,3621679,7911615
2008-04-23,7518.8,7532.45,7298.95,7378.05,3550944,7026666
2008-04-24,7408.35,7446.75,7362.6,7391.9,3557546,9497927
2008-04-25,7409.5,7651.4,7409.5,7616.3,3671974,9648951
2008-04-28,7643.35,7706.6,7567.85,7590.05,3654451,9829799
2008-04-29,7580.05,7815.9,7570.45,7737.45,4060700,14006880
2008-04-30,7765.25,7804.2,7575.45,7629,4003949,11142370
2008-05-02,7774.1,7900.85,7774.1,7871.9,4130935,12704580
2008-05-05,7879.65,7990.45,7819.9,7851.5,4120311,12323550
2008-05-06,7842.9,7871.3,7751.85,7814.55,4100914,9420814
2008-05-07,7787.85,7802.25,7661.35,7743.6,4063715,9192175
2008-05-08,7671.85,7671.85,7502.1,7518.8,3945747,9160671
2008-05-09,7530.9,7540.6,7267.9,7299,3830284,11360100
2008-05-12,7274.7,7359.6,7140.1,7330.55,3846771,9431618
2008-05-13,7384.8,7471.45,7295.8,7340.95,3852134,9888486
2008-05-14,7288.25,7358.75,7276.5,7324.85,3843502,5845792
2008-05-15,7325.15,7524.7,7325.15,7508.15,3939524,8661073
2008-05-16,7559.15,7666.9,7559.15,7644.6,4011188,9169210
2008-05-20,7616.85,7616.85,7405.5,7459.2,3913779,9922936
2008-05-21,7425.35,7425.35,7299.05,7374.25,3869297,8439143
2008-05-22,7283.6,7288.65,7132.3,7147.3,3750263,9311598
2008-05-23,7170.4,7220.6,6994.9,7009.05,3677737,8854043
2008-05-26,6899.9,6925.4,6745.5,6767.45,3551180,7810186
2008-05-27,6832.45,6850.35,6573.8,6593.95,3460044,9702760
2008-05-28,6595.05,6837.4,6557.65,6780.9,3563614,12129100
2008-05-29,6826.5,6847.9,6526.5,6576.75,3456302,11946500
2008-05-30,6608.6,6651.5,6502.45,6584.35,3460440,10905920
2008-06-02,6577.3,6677.15,6306.25,6347.15,3336202,8578508
2008-06-03,6265.65,6338.5,6190.6,6301.2,3312032,8867301
2008-06-04,6311.25,6350.95,6075.05,6113.65,3213124,8383290
2008-06-05,6151.35,6238.8,5974.1,6211.8,3264553,10847020
2008-06-06,6205.55,6308.7,6113.85,6140.05,3226945,8160811
2008-06-09,5960.9,5987.75,5803,5949.2,3126571,8739619
2008-06-10,5910.3,5949.6,5702.5,5814.35,3055730,10192040
2008-06-11,5857.55,5988.6,5853.75,5971.25,3138355,8057420
2008-06-12,5796.65,6024.1,5703.1,5999.35,3153237,9612574
2008-06-13,5976.5,6092.3,5962.45,5993.15,3149605,8154711
2008-06-16,6030.6,6171.8,6030.6,6127.75,3220073,7588485
2008-06-17,6127.25,6437,6119.3,6425.65,3376893,11083180
2008-06-18,6441.5,6455.2,6182.35,6200.55,3258683,9767278
2008-06-19,6159.35,6159.35,5933.9,5957.25,3130855,6919931
2008-06-20,6003.3,6009.4,5731.25,5758.6,3026492,10702840
2008-06-23,5686.55,5737.05,5555.45,5593.75,2939690,7599326
2008-06-24,5644.15,5693.65,5441.65,5489.85,2885152,7457693
2008-06-25,5382.3,5521.15,5282.85,5480.7,2880671,12053420
2008-06-26,5536.15,5600.3,5425.75,5512.15,2897264,10728440
2008-06-27,5343.9,5343.9,5183.2,5210.9,2739066,9601413
2008-06-30,5214.1,5214.1,4996.85,5027.05,2642472,9021055
2008-07-01,5042.1,5063.2,4684.05,4732.85,2487885,9526979
2008-07-02,4725,5077.1,4633.95,5025.75,2641946,11947090
2008-07-03,4993.5,4993.5,4721.75,4851.35,2550724,13860140
2008-07-04,4834,5037.1,4796.3,4990.9,2624708,11096520
2008-07-07,5009.1,5241.4,5009.1,5075.6,2670261,8983417
2008-07-08,4951.55,5174.45,4843.6,5106.8,2687605,9164380
2008-07-09,5214.6,5387,5214.6,5341.45,2810426,11327180
2008-07-10,5251.45,5363.55,5210.05,5339,2809458,10720570
2008-07-11,5361.4,5404.65,5175.05,5240.7,2830295,10715930
2008-07-14,5179.95,5322.2,5123.15,5207.75,2812665,10627340
2008-07-15,5124.85,5124.85,4790,4838.95,2613637,12055230
2008-07-16,4837.6,4928.35,4676.45,4726.45,2552821,9630681
2008-07-17,4906.35,5066.45,4872.45,5034.75,2719347,13654480
2008-07-18,5109.3,5418.4,5103.2,5389.15,2910327,16619850
2008-07-21,5448.2,5614.85,5406.3,5601.5,3024998,12680040
2008-07-22,5594.8,5859,5573.05,5793.7,3128834,15919490
2008-07-23,6033.05,6369.6,6033.05,6343.15,3425324,18250990
2008-07-24,6445.3,6468.4,6103.1,6213.6,3355257,18106980
2008-07-25,6044.6,6046.9,5881.75,5917.25,3195898,17107900
2008-07-28,5900.3,5987.2,5842.7,5919.15,3208373,16973290
2008-07-29,5767,5817,5394.95,5422.15,2939063,20407310
2008-07-30,5522.75,5737.95,5522.75,5719.45,3100227,14376740
2008-07-31,5762.4,5762.4,5573.6,5730.05,3105955,12175350
2008-08-01,5655.35,5989.45,5546.9,5961.9,3231920,15614860
2008-08-04,5932.45,6089.6,5905.7,5992.4,3248456,12696620
2008-08-05,5888.85,6412.15,5888.85,6371.7,3454085,23057780
2008-08-06,6544.75,6725.7,6300.5,6328.2,3430493,27343360
2008-08-07,6281.5,6442.55,6281.5,6363.15,3449449,14536760
2008-08-08,6295.7,6488.25,6179.05,6447.5,3495175,18728420
2008-08-11,6574.5,6743.65,6574.5,6723.2,3644641,18892130
2008-08-12,6650.2,6754.45,6433.8,6490.8,3518653,16179240
2008-08-13,6403.85,6483.2,6318.05,6370.75,3453570,16526180
2008-08-14,6305.1,6305.1,6010.05,6030.05,3268869,14923250
2008-08-18,5999.15,6114.15,5940.8,6015.05,3260730,14820500
2008-08-19,5928.95,6027.9,5874.1,5992.4,3248465,10612950
